Source.Name,Statement,Output
tamil,Kongu Belt sarpaga padam vetri adaiya valthukkal,Positive
tamil,Last BGM IS DANGAL  DANGAL  SONG,unknownstate
tamil,Surya anna is fair  podu thakida thakida,Positive
tamil,pangaaligala intha vegam paththaathu innum vegama comments ah therika vidunka,Positive
tamil,yarellam padatha pathutu vandu trailer pakuravanga  like podunga,Positive
tamil,Padam eppadi irunthalum nanga pappom  only for VIJAY VIJAY VIJAY VIJAY,Positive
tamil,       ,Positive
tamil,Rajini sir ippaavaathu therunjukkunganeenga last 20 years tamilnaattu makkala eppadi Ella cheat pannirukkeengnu,unknownstate
tamil,Ennadaa  karunanidhi biopic madri irukku,unknownstate
tamil,Suriya  Mohanlal  Ultimate Show,unknownstate
tamil,Semma thala nee vera level nee onnaya paratta vaarthaiye illa fantastic thala,Positive
tamil,Karthi thalaivavera levelblock buster aaga valthukkal,Positive
tamil,   fan from andra,unknownstate
tamil,I am from jupiter Planet i dont know tamil but I like trailer,Positive
tamil,         ,unknownstate
tamil,kaidhi vera lvl trailer idhaa dewali kaidhii dhaa king,Positive
tamil,Ennamo Avengers endgame ku aparam vijay sethupathi ah vae pudikala,Negative
tamil,THA KOLA MASSSSSSSSSSSSSSSSSSSSSSSSS THALAIVAAAAAAAAAAAAAAAAAAAAAHATERS SAVUNGA DA,Positive
tamil,Diwali ku tharamana saanbavam pola varattum varattum waiting,Positive
tamil,             ,unknownstate
tamil,Ena maestro Ilayaraja Beethovens music eduthu potrukaru Ean athuku equala music poda vendiyathuthana Govind Menona avlo kevalama pesunaru Ipa Ilayaraja ku ithu aanmai attra seyala theriyalayama,Negative
tamil,yo yo twinkle twinkle littile star aaaayoooo ummmmmaaaaa vijay,Positive
tamil,Nalla irruku selvaraghavan padam super a thaan irrukum,Positive
tamil,Vayasanalum unga style azhagum innum marala Thalaiva roxkzzzzzz,Positive
tamil,nalla padam nalla tharamana  padam   jathi veri mananoi kana padam arumayana padam  jathi veri vazhaga chaik jathi maruppu thirumanam panna kudathunu nadaga kathal apdinra oru word a use panringada eppa v2la iruka ponnungala asinga padutharamathiri   kannadi t shirt la potukunu vanthu emathuranunganu vai kurama solringa antha alavuka namba v2la iruka pombalainga moola illama irukanga ,unknownstate
tamil,        ,Mixedfeelings
tamil,vijai fans  Thalaivar Fans Meet pannalama Ready start 1 2 3,unknownstate
tamil,yuvan Ajithkumar  H Vinodh thanks boneykapoor sridevi mam,Positive
tamil,Super super super tala tala tala,Positive
tamil,045 ai kutty moonji unakkennapa padathula nadikira naanga apdiya,Negative
tamil,Varlam vaaa Thalapathy vaaaa Bairavaa athiradi masssssss  Thalaivaaaa,unknownstate
tamil,Thala powerful acting neraya neraya neraya neraya neraya,Positive
tamil,Petta pera  ketta  Chuma athruthula,Positive
tamil,Vera level la iruku VFX is awesome,Positive
tamil,Maranao massu maranao Tuffu tharano adhuku Thalaivar trailer utharanam,Mixedfeelings
tamil,      ,Positive
tamil,                     ,Positive
tamil,Smashed 4M Views 264k likes,Mixedfeelings
tamil,Trichy muthuraja samugam sarpaga padam vetri perapovatharku valthukal,Positive
tamil,     ,Positive
tamil,                        fan,Positive
tamil,Breaked sarkar views in 5 hrs,Positive
tamil,superb Surya Sir iam a big fan to you sir,Positive
tamil,        ,Positive
tamil,80s 90s la patha super star,Positive
tamil,           ,unknownstate
tamil,Yaaru ya lightning Vera level la iruku,Positive
tamil,Chandran                       ,unknownstate
tamil,Konjam porunga Vishwasam trailor varatum appo therium yaaru gethu nu,Mixedfeelings
tamil,   sc                       ,Mixedfeelings
tamil,Surya mohan lal ok but intha arya thevudiya paiyana ethuku pootinga,Mixedfeelings
tamil,Vanakkam Anna Vaalthukkal Vaalha Valarha Nanri PVR3Surya Rasikan,Positive
tamil,Enna da inum 1m kuda varla ,Negative
tamil,       ,Positive
tamil,Dislike pannunavan ellam politicians and Manam ketta political naaigal,Negative
tamil,Dai  nee vijay ajith padam paathu tha sirikanunum avasimaye ila  theatre ku vanthu un padatha paathu kevalama sirichitu porom iru ,unknownstate
tamil,      ,Positive
tamil,Directer       CD      ,Positive
tamil,       ,Mixedfeelings
tamil,Enna Mani sirethana starsssadhanaleayee romba bayama erukku,Positive
tamil,yenda ungalukkellam vera illlayya summa masuuu therinnnu vengayam paya pulllaganla padikka vayungada nalla padigada velaiyya parungada likkkuuu punnnakkku,Negative
tamil,Trailer eppa arambikkumnu wait panninen Aana adhukkulla mudinju pochu Its same like teaser,Positive
tamil,       ,Positive
tamil,saathi veeri pudichaa neenga ellam endaa valanum sethuu pongada naadu nalla irukkum,Mixedfeelings
tamil,Vera level trailer I have goosebumps,Positive
tamil,She looks more like a ghost,Positive
tamil,Shankar and AR Rahman combo ultimatum,Positive
tamil,eindha padatha epo dha release panuvinga edum ennai noki payum thotta mathri dha pana poringala,Negative
tamil,          ,Positive
tamil,      ,Positive
tamil,Ipdi unmayila nadantha Arrange marriages love marriagesa vida athikarikum Yaarukachum ithu purincha like pannunga,Negative
tamil,         correct        ,Mixedfeelings
tamil,THALAPATHI  First  Look  varattum,Positive
tamil,Ena pa ipdi iruku Vera level,Positive
tamil,Thaka fans ah iru dha like poduga,Positive
tamil,Action padam like pani pakravangalku kaithi goosebumps guarantee,Positive
tamil,Sasi Kumar ivan mogathula nadippe varatha,unknownstate
tamil,Warning unakku screen la Thala varumpodhu unoda vaiii la sripu pakka kudahu Ellundhu ninu clap pannanumm okay Thala rasigar sangam madhura,Mixedfeelings
tamil,Vanmathin utcham paaa ivalo comment type panni like vangunavan like pottavan nenachi payithiyakara pasanga kuda vazhura mathri irukku Daii nenga ellarom than da real terrorist,Positive
tamil,Pink remake but ajit is good,Positive
tamil,Kadaiseela Yogibabu uh Va serious pesa vechutingaleda,Positive
tamil,     ,Positive
tamil,     ,Positive
tamil,        ,Positive
tamil,129 Jackie Chan  90s kids memories,Positive
tamil,Marana mass stylish rajini sir Sirappana movieya pongal annaiku parka porom,Positive
tamil,Indian petta super star Rejani sir,Positive
tamil,        ,Positive
tamil,      ,Positive
tamil,wAITING FOR S3 rELEASE 3 3  love u Suriya 3,Positive
tamil,Thala da vera yevann daaaaa He is gonna RAGEEE ,Positive
tamil,Thalaivar matum tha  petta paraaaaaak,Positive
tamil,Song Vera level Thala Vera level Movie Vera level Solla varthaiye Illa THALA engayoo poitaruu Love you Thala,Positive
tamil,Different concept adhi bro vera lvl neenga,Positive
tamil,na zero better hai es sy,Mixedfeelings
tamil,105 to be honest vfx bahut kharab hai aisa lag raha wax statue khada hai pls isse thik karo,unknownstate
tamil,      ,Positive
tamil,aiyyo thala  you will see my rage,Positive
tamil,Namma thalpathy padamVarrthu surya anna marinillungoo,Positive
tamil,End dialog You kena tunggu lebih lama lagi untuk tahu saya vikram eh Malay language pese veccidinge pa,Positive
tamil,Ithu 96 u Yaara Yemathringa1 Ultiiiiiiii,unknownstate
tamil,217 music engiyo ketta maari irukke,Positive
tamil,Semma semma CG AND SEMMA BACKGROUND,Positive
tamil,108 Padippa Mattum Namma kitta irunthu Eduthukka Mudiyathu,Positive
tamil,     ,Positive
tamil,Super Padam vantha vetriyadaiya vazhthukal by neega solludra kezhsaathi paiyan enna Da ithu daiiii adakumuraiya super ana ippo oru mazhirum pudunga mudiyathudadaiiii ippudi edukurathuku na venanu sollala UNGA samugathai nalla ketha solli edunga ana athu ethuku engala savadikiringa Da kk vazhthukal but movie kandipa mokka thannanda Attu kai Da neega,unknownstate
tamil,Namaku thevaiyanathu  awards namba tha adichi  vanganum,Negative
tamil,Vijay Sethupathi fans hit like here,Positive
tamil,Vijay anna real hero vijay Anna smieling killer,Positive
tamil,Bigil Ku wait panravanga like podunga,Negative
tamil,    ,Positive
tamil,varalam VA varalam VA Bhairava  rommma nalla panninga ba,Positive
tamil,Indha dalit attooliyatha kekka aal illa ithana naala yeppavum dalit odukkappattavargal mathvanga ellarum kettavanga Aana ivanga latchanam ennanu namma ellarkum theriyum Thiruma pa ranjith ku pinnala pora kottathoda pecha paathe therinjikkanga ivangellam yaaru nu,unknownstate
tamil,Yarlam BiGiL trailer paathutu  varinga,unknownstate
tamil,OMG vera level mass illa marana mass love u Surya anna,Positive
tamil,           ,unknownstate
tamil,Enak surya melaye paithiyam ,unknownstate
tamil,Nice concept next movie   pathi iruntha inu vera level la irukum,Positive
tamil,Nee vaa thala I am waiting enna nadandhalum pathukalam ,Positive
tamil,2million likes fans ready  fans,Positive
tamil,Adithya varma la varra paatti,unknownstate
tamil,rajini sir plssss actor ah ve irundhudunga plsssss,Mixedfeelings
tamil,Ippadium mudiyum  thala nee Vera level Pattaya kelappanum thala,Positive
tamil,  Comments          ,unknownstate
tamil,Ajith  U1 combo ultimate star combo,Positive
tamil,Enangada Tik tok ah Padama eduthu vachurkinga,unknownstate
tamil,Thalaivaaaa ippa Enna panna porom Sweet sapda porom,Positive
tamil,Maniranthnam film ah ithu Hari padam maathiri speed ah irukku Vera level ji,Mixedfeelings
tamil,Enna da jayam ravi maari vara sonna nilalkal ravi mari vara sema,unknownstate
tamil,10 mints  60K Views  85K Likes ,unknownstate
tamil,Sivakarthikeyan fans ayittulla malayalikal like here,Positive
tamil,       ,unknownstate
tamil,Sumo kataya vachu adichonae parakuthu aambala aambala visal,Mixedfeelings
tamil,Dai keka baka keka baka short film    kadhai da,unknownstate
tamil,I am thalapathi fan naane viyandhu poiten,Positive
tamil,antha olli paiyan ratatouille cartoon la vaara chef maathiriye irukaru paa search panni parunga,Negative
tamil,Suriya fans lam poghi tokku pottu sanvuganda moutta pasangala,Negative
tamil,Nadipin nayagan  Surya  thoda mudiyathu Enga suriyana mudinja  thottu  paru  Na  verithanama  rasigan  Ennoda  peru shyam,Positive
tamil,I am Vijay fan i love Ajith,Positive
tamil,First time trailerkku ivlo sirichurukken Vera level,Positive
tamil,Pakka  Real  Massssssss Entertainer,Positive
tamil,Sarkar teaser record safe  Naanga Telugu teaser and Hindi teaser potta  neenga kaaaname poyivudum,Positive
tamil,Bgm Ku than enoda like vera level bgm,Positive
tamil,         ,Positive
tamil,Proud to be a Sri Lankan RIP India,Positive
tamil,Sema visual But BGM mattum viswasam movie la varadhu pola irukku,Positive
tamil,                         ,Positive
tamil,20M views varum nu solravanga like panunga,unknownstate
tamil,Thala thala thala thala thala thala thalaaaaaaaaaaaaaaaaaa,Positive
tamil,Konjo othinguru Odi pathinguru Varathu thalaivaru petta paraak,Mixedfeelings
tamil,Oruthar mela VISWASAM katrathukaga innkruthara en asinga paduthureenga ,Mixedfeelings
tamil,I think antha last dialogue intha dislike pannavanungalukku thaan,Negative
tamil,I like it am waiting movie,unknownstate
tamil,  40    ,unknownstate
tamil,sivagangai seema veera mutharaiyar sarpaka valthukkal Nanba,Positive
tamil,Teaser na ipidiirukanum Mass teaserFirst day first show pakamavidamaden,Positive
tamil,Vivegam 115c podda deiii Mersal 300c mass daa,Positive
tamil,Yar yellam story ah nenachi 1 second ayyo nu feel pannathu apram ok pa Nalla tha iruku nu thanuku Thane sollikitathu like pannunga pa nama feeling namaku than theriyum,unknownstate
tamil,Nkp parthu mirandu ponavanga oru likepodugaaaaaa,Positive
tamil,Action king Arjun fans like here,Positive
tamil,ayyoooo alagu alaguuuuu thalaivaaaa love uuuuuuuu sema handsome thalaivaaa,Positive
tamil,Chinna vaysla oru aerila volandomla va polam Adhu mela dhan nadandhutu irukom,unknownstate
tamil,Serial la nadika vendiyavan innum film la nadichikitu irukan,Positive
tamil,vedalam teaser likes 145k but bairavaa teaser likes 171k beated vedalam teaser in just 2 days,unknownstate
tamil,Indha trailer Ku kuda  dislike pana  aalungala Ellam Thiruthavey mudiyathu akka thangachi kuda porandhavanguluku intha movie puriyum,Positive
tamil,Enga thalaikku thilla paathiya  thalapathy thala Sirappana kalaaithal,unknownstate
tamil,thala mass  yuvan sankar Raja music,Positive
tamil,Inda music ha engaiyoo keta mariyae irukae,Positive
tamil,Semmaya iruku thalaiva i am waiting,Positive
tamil,enga thala thaanda eppavume gethu meethi ellaarum vethu,Positive
tamil,Pakka mass Super I had seen more than 5 times,Positive
tamil,theri ku etha mari trailarum theriiiiii,Positive
tamil,       ,Positive
tamil,Hey last vara music kathi music la avan pathutla avana copy adichitanpa,Mixedfeelings
tamil,Sasikumar irukaru appo idhu devar samuga padama ,Positive
tamil,Gommalaaaaaaaaaaaaaa poduuuuu gothaaaaaaaa Surya verthanam     Maranam da  Waiting for movie,Positive
tamil,Endhiran Trailer kudutha kick Konjam koraiuthu,Positive
tamil,     ,Negative
tamil,trailer therika therika irukuluvvvvvv u VJ anna Iam Waitingggg ,Positive
tamil,Surya politics pesura guts super Uriyadi2  ngk  kaapan,Positive
tamil,Wow wow wow suriya Anna,Positive
tamil,50k view 81k like 11kdislike ,Mixedfeelings
tamil,Man of steel bgm feel varudhu,Negative
tamil,10 million masssstarget achievedsuperb suriya fanspadam therikkaaa vidanum ,Positive
tamil,                 ,unknownstate
tamil,       ,Mixedfeelings
tamil,Kandipa movie length neelama irukanum ellaroda combination scenesum pakkanum,unknownstate
tamil,Villupuram karaga yarachu irukingla pa,unknownstate
tamil,       ,Positive
tamil,42K kadharals for this trailer  saavungada,Negative
tamil,Batman belike  yennada panni vechurukinga,Positive
tamil,       ,Mixedfeelings
tamil,Namma tamil cinema vooda getha kattanum,Mixedfeelings
tamil,Thala Vera level paaa movie varattum vijay fans Ku Vaail vaikala,Mixedfeelings
tamil,pudu maniratnam ma palaya maniratnam ma  namba mudiyala,unknownstate
tamil,Visvasam motion picture pathutu enga vanthu trailer pathu veri ethikuravanga like potutu ponga,Positive
tamil,      ,Positive
tamil,thalaiva neenga eppoyem super star tha massss,Positive
tamil,Yen Anne yen ipdi pannitiye release panradhu konjam kuda solllame che,Positive
tamil,96     96      ,Mixedfeelings
tamil,Dai update pannu ga da pls,Positive
tamil,Iyooo Vera level trailer mass katudhu,Positive
tamil,Tamil cinemavai Mela thukivandha thalaikum vivekam team Kum nandri,Positive
tamil,   I am waiting,Positive
tamil,Thalaiva va thalaiva va thalaiva i am waiting,Positive
tamil,040                    ,Mixedfeelings
tamil,Sarkar teaser kuu apram yaru  bairavaaa innum pakrathu,Mixedfeelings
tamil,SK ku Anirudh na Surya ku Harris,unknownstate
tamil,Baatsha style la yae irukku paaa,Positive
tamil,Superb veri thanam Suriya anna,Positive
tamil,naliku moviekaga iniku trailer pathu veri aethika ethana per vandurkinga,Positive
tamil,Room No403 Chengelpet     ,Negative
tamil,         ,Positive
tamil,                     ,Positive
tamil,Padam nalla irukko illaiya but thala eppovum mass ahh irukkanum,Positive
tamil,Enamo irukuyaa padathula thalaivaa Un performance pathi solavey venaam thalaivaaa love u thalaivaaa,Positive
tamil,script selection kings naa vijay sethupathi  jayam ravi than its doubtless 90s kids ku tribute mathiri iruku ravi sir neenga kalakunga,Positive
tamil,Comments parkumpothu than Tamilnadu la ivalvo jathi iruku nu thearkirathu  Ean ivalvo kolaveri,Negative
tamil,Maarana MASS  trailer  From Malaysia,Positive
tamil,Yellam great Ivarukaga theva ilama oru fight scene add paniruku padathula Unwanted adhe originality nalla irundhirukum avaruku Little disappointed,Positive
tamil,Intha diwali KARTHI ANNA DIWALI DA,Positive
tamil,Enna daa Sollaama Kollaama Pochukkunu Trailer ah Vittutinga  But Thala Vera LEVEL,Mixedfeelings
tamil,BiGiL TraileR  ParThu Tu InGa VanThA  ThaLaPaThY PuLLiNgA   LIKE HERE,unknownstate
tamil,Inniki night kulla 800 k likes reach aagumnu solravanga comment pannunga thala rathangale ,Positive
tamil,     ,Mixedfeelings
tamil,Pppppppppaaaaaaah appo yuththam than semma vj sethupathi love you,Positive
tamil,46k haters  yevlo Nala irundha kooda verukuravanga irukadha seiranga,Negative
tamil,EPS again vanthuruvara thambi  Makkal Varum aana varathu,unknownstate
